Sub	Run	Trial	AllNew	PriorPay	PriorObjNaN	ObjA	ObjB	Delay	Pay	RT	Resp	ChooseOld	ChosenSide	PriorChosenSide	ChosenObj
25	2	75	1	NaN	0	75	161	NaN	0	991.035950020887	k	NaN	2	NaN	75
25	2	76	0	0.75	0	76	66	10	0.75	671.62142903544	k	1	2	2	66
25	2	77	0	1	0	77	67	10	1	629.798933980055	j	1	1	1	67
25	2	78	0	0.5	0	78	157	9	0.5	1626.53436005348	j	1	1	1	157
25	2	79	1	NaN	0	79	162	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25	2	80	0	0	0	80	71	9	0	1052.83676099498	k	1	2	2	71
25	2	81	1	NaN	0	81	163	NaN	1	1430.66818598891	k	NaN	2	NaN	163
25	2	82	1	NaN	0	82	164	NaN	0.75	1093.01862301072	j	NaN	1	NaN	82
25	2	83	0	0.75	0	83	159	11	0.75	1672.73494898109	j	1	1	1	159
25	2	84	0	0.75	0	84	74	10	0.75	1209.721886029	j	1	1	2	74
25	2	85	0	0	0	85	75	10	0.25	1944.53306501964	j	0	1	2	85
25	2	86	1	NaN	0	86	165	NaN	0.25	2063.89301503077	j	NaN	1	NaN	165
25	2	87	1	NaN	0	87	166	NaN	0	918.822046020068	k	NaN	2	NaN	166
25	2	88	1	NaN	0	88	167	NaN	0.25	1182.19878402306	k	NaN	2	NaN	167
25	2	89	1	NaN	0	89	168	NaN	0.25	1011.02911599446	j	NaN	1	NaN	89
25	2	90	0	NaN	1	90	79	11	1	563.223250035662	k	1	2	NaN	79
26	1	1	1	NaN	0	361	481	NaN	0	1431.8335079588	j	NaN	1	NaN	361
26	1	2	1	NaN	0	362	482	NaN	1	1105.72266601957	k	NaN	2	NaN	482
26	1	3	1	NaN	0	363	483	NaN	0.75	1605.8186100563	j	NaN	1	NaN	483
26	1	4	1	NaN	0	364	484	NaN	1	1756.61568704527	k	NaN	2	NaN	364
26	1	5	1	NaN	0	365	485	NaN	0.75	2099.34223303571	j	NaN	1	NaN	365
26	1	6	1	NaN	0	366	486	NaN	0	1596.80275293067	k	NaN	2	NaN	486
26	1	7	1	NaN	0	367	487	NaN	0.5	1353.75037696213	j	NaN	1	NaN	367
26	1	8	1	NaN	0	368	488	NaN	0.25	1247.37943301443	j	NaN	1	NaN	368
26	1	9	0	0	0	369	361	8	NaN	NaN	NaN	NaN	NaN	1	NaN
26	1	10	1	NaN	0	370	489	NaN	1	960.861405939795	k	NaN	2	NaN	489
26	1	11	0	1	0	371	482	9	1	797.745136078447	k	1	2	2	482
26	1	12	0	0.75	0	372	483	9	0.75	1585.55908501148	k	1	2	1	483
26	1	13	1	NaN	0	373	490	NaN	0.75	1296.46863194648	j	NaN	1	NaN	373
26	1	14	1	NaN	0	374	491	NaN	1	1279.51485197991	j	NaN	1	NaN	374
26	1	15	0	1	0	375	364	11	1	485.092590097338	k	1	2	2	364
26	1	16	0	0.75	0	376	365	11	0.75	730.63109908253	j	1	1	1	365
26	1	17	1	NaN	0	377	492	NaN	1	1343.0688920198	k	NaN	2	NaN	492
26	1	18	0	0.25	0	378	368	10	0.25	910.598480026238	j	1	1	1	368
26	1	19	1	NaN	0	379	493	NaN	1	939.004226005636	k	NaN	2	NaN	379
26	1	20	0	0.5	0	380	367	13	0.5	1201.30985497963	k	1	2	1	367
26	1	21	1	NaN	0	381	494	NaN	0.75	1023.75213697087	j	NaN	1	NaN	494
26	1	22	1	NaN	0	382	495	NaN	0.5	1468.66166603286	j	NaN	1	NaN	382
26	1	23	0	0.75	0	383	373	10	0.75	923.835105961189	k	1	2	1	373
26	1	24	1	NaN	0	384	496	NaN	1	1282.01491106302	j	NaN	1	NaN	384
26	1	25	0	0	0	385	486	19	0.25	880.68174791988	j	0	1	2	385
26	1	26	1	NaN	0	386	497	NaN	0	1032.72384998854	j	NaN	1	NaN	497
26	1	27	0	1	0	387	489	17	1	887.877847999334	k	1	2	2	489
26	1	28	0	1	0	388	374	14	1	741.390061913989	j	1	1	1	374
26	1	29	1	NaN	0	389	498	NaN	1	827.401185058989	j	NaN	1	NaN	498
26	1	30	0	1	0	390	379	11	1	780.65918199718	k	1	2	2	379
26	1	31	0	1	0	391	492	14	1	852.569486014545	k	1	2	2	492
26	1	32	0	0.75	0	392	494	11	0.75	874.741041101515	j	1	1	1	494
26	1	33	0	0.5	0	393	382	11	0.5	873.30848199781	j	1	1	1	382
26	1	34	1	NaN	0	394	499	NaN	0.25	919.530267012306	j	NaN	1	NaN	499
26	1	35	0	1	0	395	384	11	0.75	1040.47555301804	j	0	1	1	395
26	1	36	1	NaN	0	396	500	NaN	0.5	1109.98252592981	k	NaN	2	NaN	500
26	1	37	0	0	0	397	497	11	0	727.012538933195	k	1	2	1	497
26	1	38	1	NaN	0	398	501	NaN	0.25	1187.1086070314	k	NaN	2	NaN	501
26	1	39	0	1	0	399	498	10	1	642.951515037566	k	1	2	1	498
26	1	40	1	NaN	0	400	502	NaN	0.25	1062.6983740367	j	NaN	1	NaN	400
26	1	41	1	NaN	0	401	503	NaN	0.5	974.597985041328	j	NaN	1	NaN	503
26	1	42	1	NaN	0	402	504	NaN	1	1060.23708300199	k	NaN	2	NaN	402
26	1	43	0	0.25	0	403	499	9	1	1361.82951997034	j	0	1	1	403
26	1	44	0	0.5	0	404	500	8	0.5	782.464241958223	j	1	1	2	500
26	1	45	1	NaN	0	405	505	NaN	0.75	1193.9433880616	k	NaN	2	NaN	505
26	1	46	1	NaN	0	406	506	NaN	0.5	1511.2607399933	j	NaN	1	NaN	506
26	1	47	1	NaN	0	407	507	NaN	0	926.3645169558	j	NaN	1	NaN	507
26	1	48	1	NaN	0	408	508	NaN	0	1603.35032106377	j	NaN	1	NaN	408
26	1	49	0	0.25	0	409	501	11	0.25	890.968455001712	j	1	1	2	501
26	1	50	0	0.25	0	410	400	10	0.25	933.645253069699	j	1	1	1	400
26	1	51	0	0.5	0	411	503	10	0.5	1124.54660399817	j	1	1	1	503
26	1	52	0	1	0	412	402	10	1	819.218739052303	j	1	1	2	402
26	1	53	1	NaN	0	413	509	NaN	0.25	1314.97514410876	k	NaN	2	NaN	509
26	1	54	1	NaN	0	414	510	NaN	0.75	849.438324919902	k	NaN	2	NaN	510
26	1	55	1	NaN	0	415	511	NaN	0.25	1125.96978305373	j	NaN	1	NaN	415
26	1	56	0	0.75	0	416	505	11	0.75	811.924263020046	j	1	1	2	505
26	1	57	0	0.5	0	417	506	11	0.5	841.904748929664	j	1	1	1	506
26	1	58	1	NaN	0	418	512	NaN	0.75	1328.67093093228	k	NaN	2	NaN	418
26	1	59	0	0	0	419	507	12	0.5	879.937432007864	k	0	2	1	419
26	1	60	1	NaN	0	420	513	NaN	0.75	1339.57055094652	j	NaN	1	NaN	420
26	1	61	1	NaN	0	421	514	NaN	0.25	1124.97724196874	j	NaN	1	NaN	514
26	1	62	1	NaN	0	422	515	NaN	0.25	1155.20152798854	j	NaN	1	NaN	515
26	1	63	0	0	0	423	408	15	0.5	1186.35765602812	k	0	2	1	423
26	1	64	0	0.25	0	424	509	11	0.25	997.900613001548	j	1	1	2	509
26	1	65	0	0.75	0	425	510	11	1	1445.65642194357	j	0	1	2	425
26	1	66	1	NaN	0	426	516	NaN	0.5	973.209741991013	k	NaN	2	NaN	516
26	1	67	0	0.25	0	427	415	12	0.25	1442.47055402957	k	1	2	1	415
26	1	68	1	NaN	0	428	517	NaN	0.25	1703.16252298653	j	NaN	1	NaN	428
26	1	69	0	0.75	0	429	418	11	0.5	1220.99278797396	j	0	1	2	429
26	1	70	0	0.75	0	430	420	10	0.75	1262.45586690493	j	1	1	1	420
26	1	71	1	NaN	0	431	518	NaN	0.75	1102.65893593896	j	NaN	1	NaN	431
26	1	72	1	NaN	0	432	519	NaN	0.5	1083.70028203353	j	NaN	1	NaN	432
26	1	73	0	0.25	0	433	514	12	0	1234.71524892375	k	0	2	1	433
26	1	74	1	NaN	0	434	520	NaN	0.25	969.137641019188	j	NaN	1	NaN	434
26	1	75	1	NaN	0	435	521	NaN	1	1423.51850902196	j	NaN	1	NaN	521
26	1	76	1	NaN	0	436	522	NaN	0.25	1349.43000599742	j	NaN	1	NaN	436
26	1	77	0	0.25	0	437	515	15	0.25	1123.44724498689	k	1	2	1	515
26	1	78	0	0.5	0	438	516	12	0.5	903.169911936857	k	1	2	2	516
26	1	79	0	0.25	0	439	428	11	0.25	911.56405408401	k	1	2	1	428
26	1	80	0	0.75	0	440	431	9	0.75	886.466030031443	j	1	1	1	431
26	1	81	1	NaN	0	441	523	NaN	0	1212.91170804761	j	NaN	1	NaN	523
26	1	82	0	0.5	0	442	432	10	0.5	913.496569963172	k	1	2	1	432
26	1	83	1	NaN	0	443	524	NaN	0	1106.24688502867	k	NaN	2	NaN	524
26	1	84	1	NaN	0	444	525	NaN	0	1102.27051901165	j	NaN	1	NaN	444
26	1	85	1	NaN	0	445	526	NaN	0	1317.34850991052	j	NaN	1	NaN	445
26	1	86	0	0.25	0	446	434	12	0.25	866.317605017684	k	1	2	1	434
26	1	87	1	NaN	0	447	527	NaN	0.25	1160.68512690254	k	NaN	2	NaN	527
26	1	88	1	NaN	0	448	528	NaN	0.75	1511.16037799511	j	NaN	1	NaN	448
26	1	89	0	1	0	449	521	14	1	996.736324974336	k	1	2	1	521
26	1	90	0	0.25	0	450	436	14	1	1439.94944402948	j	0	1	1	450
26	2	1	1	NaN	0	1	121	NaN	0.5	1343.23702100664	k	NaN	2	NaN	1
26	2	2	1	NaN	0	2	122	NaN	0.25	931.659154011868	j	NaN	1	NaN	2
26	2	3	1	NaN	0	3	123	NaN	1	1418.76307001803	k	NaN	2	NaN	3
26	2	4	1	NaN	0	4	124	NaN	1	906.305204960518	j	NaN	1	NaN	124
26	2	5	1	NaN	0	5	125	NaN	1	880.334255984053	j	NaN	1	NaN	5
26	2	6	1	NaN	0	6	126	NaN	1	1605.67937500309	j	NaN	1	NaN	126
26	2	7	1	NaN	0	7	127	NaN	0.5	1009.71167208627	k	NaN	2	NaN	7
26	2	8	0	0.5	0	8	1	7	0.5	1129.81267389841	k	1	2	2	1
26	2	9	0	0.25	0	9	2	7	0.5	1415.08927801624	j	0	1	1	9
26	2	10	1	NaN	0	10	128	NaN	0.5	1686.4157669479	k	NaN	2	NaN	128
26	2	11	0	1	0	11	3	8	1	714.87425302621	k	1	2	2	3
26	2	12	1	NaN	0	12	129	NaN	0.25	1399.80618690606	k	NaN	2	NaN	129
26	2	13	0	1	0	13	124	9	1	954.515992081724	j	1	1	1	124
26	2	14	1	NaN	0	14	130	NaN	0.75	1714.52579996549	k	NaN	2	NaN	14
26	2	15	1	NaN	0	15	131	NaN	1	784.002014086582	k	NaN	2	NaN	15
26	2	16	0	1	0	16	126	10	1	830.206330982037	j	1	1	1	126
26	2	17	1	NaN	0	17	132	NaN	0	923.675019992515	k	NaN	2	NaN	17
26	2	18	0	1	0	18	5	13	1	970.155776012689	k	1	2	1	5
26	2	19	1	NaN	0	19	133	NaN	0	863.409613026306	j	NaN	1	NaN	133
26	2	20	1	NaN	0	20	134	NaN	0	1262.80115393456	k	NaN	2	NaN	134
26	2	21	0	0.5	0	21	7	14	0.5	724.795260932297	j	1	1	2	7
26	2	22	0	0.5	0	22	128	12	0.5	1026.93758206442	k	1	2	2	128
26	2	23	0	0.25	0	23	129	11	0.25	1163.0887540523	j	0	1	2	23
26	2	24	0	0.75	0	24	14	10	0.75	1417.05281799659	k	1	2	2	14
26	2	25	0	1	0	25	15	10	0	968.276628991589	k	0	2	2	25
26	2	26	1	NaN	0	26	135	NaN	0.25	903.0008809641	j	NaN	1	NaN	26
26	2	27	0	0	0	27	17	10	0	771.600375999697	j	0	1	2	27
26	2	28	1	NaN	0	28	136	NaN	0	707.718833931722	j	NaN	1	NaN	28
26	2	29	1	NaN	0	29	137	NaN	0.75	993.854633066803	j	NaN	1	NaN	29
26	2	30	1	NaN	0	30	138	NaN	1	1151.05669188779	j	NaN	1	NaN	138
26	2	31	0	0	0	31	133	12	0.25	843.300311942585	k	0	2	1	31
26	2	32	1	NaN	0	32	139	NaN	0.75	970.093994052149	j	NaN	1	NaN	139
26	2	33	1	NaN	0	33	140	NaN	0	664.001747965813	k	NaN	2	NaN	33
26	2	34	1	NaN	0	34	141	NaN	1	805.858494946733	k	NaN	2	NaN	34
26	2	35	0	0	0	35	134	15	0.5	1049.66246197	j	0	1	2	35
26	2	36	1	NaN	0	36	142	NaN	0.25	798.598609981127	k	NaN	2	NaN	142
26	2	37	0	0.25	0	37	26	11	0	1316.0484789405	k	0	2	1	37
26	2	38	1	NaN	0	38	143	NaN	0.25	962.467769044451	j	NaN	1	NaN	143
26	2	39	0	0	0	39	28	11	0	983.483185991645	j	1	1	1	28
26	2	40	0	0.75	0	40	29	11	0.75	1228.57735306025	j	1	1	1	29
26	2	41	1	NaN	0	41	144	NaN	0.5	892.400161013938	k	NaN	2	NaN	41
26	2	42	0	0.75	0	42	139	10	0.25	1127.38159403671	k	0	2	1	42
26	2	43	0	0	0	43	33	10	0.75	909.009074908681	k	0	2	2	43
26	2	44	0	1	0	44	138	14	1	914.923942065798	j	1	1	1	138
26	2	45	1	NaN	0	45	145	NaN	0.75	1201.45691395737	k	NaN	2	NaN	45
26	2	46	1	NaN	0	46	146	NaN	0.75	1230.27170007117	j	NaN	1	NaN	46
26	2	47	1	NaN	0	47	147	NaN	0.75	948.721138993278	k	NaN	2	NaN	147
26	2	48	0	0.25	0	48	142	12	0.25	800.903717987239	j	0	1	2	48
26	2	49	0	1	0	49	34	15	1	966.820231988095	k	1	2	2	34
26	2	50	1	NaN	0	50	148	NaN	0.5	770.776385092176	k	NaN	2	NaN	148
26	2	51	0	0.25	0	51	143	13	0.25	944.784151972272	k	1	2	1	143
26	2	52	1	NaN	0	52	149	NaN	0.5	983.121571014635	j	NaN	1	NaN	149
26	2	53	1	NaN	0	53	150	NaN	1	1115.18244002946	j	NaN	1	NaN	150
26	2	54	1	NaN	0	54	151	NaN	0.5	1096.35696501937	j	NaN	1	NaN	151
26	2	55	0	0.5	0	55	41	14	0.5	1417.03628504183	j	1	1	2	41
26	2	56	1	NaN	0	56	152	NaN	0	1245.86938694119	k	NaN	2	NaN	56
26	2	57	0	0.75	0	57	45	12	0	1186.07845902443	j	0	1	2	57
26	2	58	1	NaN	0	58	153	NaN	0	1299.50097692199	k	NaN	2	NaN	153
26	2	59	0	0.75	0	59	147	12	0.75	728.60801697243	j	1	1	2	147
26	2	60	0	0.75	0	60	46	14	0.75	1437.182958005	k	1	2	1	46
26	2	61	0	0.5	0	61	148	11	0.5	902.152620023116	j	1	1	2	148
26	2	62	1	NaN	0	62	154	NaN	0.75	993.599505978636	j	NaN	1	NaN	154
26	2	63	0	0.5	0	63	149	11	0.5	1135.99437102675	k	1	2	1	149
26	2	64	0	1	0	64	150	11	1	925.662419991568	k	1	2	1	150
26	2	65	0	0.5	0	65	151	11	0.5	924.233163939789	j	1	1	1	151
26	2	66	1	NaN	0	66	155	NaN	1	795.542613952421	k	NaN	2	NaN	66
26	2	67	1	NaN	0	67	156	NaN	0.75	1072.18218396883	k	NaN	2	NaN	67
26	2	68	0	0	0	68	56	12	0.75	685.083948075771	k	0	2	2	68
26	2	69	1	NaN	0	69	157	NaN	0.25	979.965080041438	j	NaN	1	NaN	69
26	2	70	0	0	0	70	153	12	0.5	929.804511019029	j	0	1	2	70
26	2	71	1	NaN	0	71	158	NaN	1	865.889208973385	j	NaN	1	NaN	158
26	2	72	1	NaN	0	72	159	NaN	0.25	870.472794980742	j	NaN	1	NaN	159
26	2	73	0	0.75	0	73	154	11	0.75	889.777120086364	k	1	2	1	154
26	2	74	1	NaN	0	74	160	NaN	0	1137.47323991265	j	NaN	1	NaN	160
26	2	75	1	NaN	0	75	161	NaN	0.5	1073.2469430659	k	NaN	2	NaN	75
26	2	76	0	1	0	76	66	10	1	801.829627016559	j	1	1	2	66
26	2	77	0	0.75	0	77	67	10	0.75	1511.95404597092	j	1	1	2	67
26	2	78	0	0.25	0	78	69	9	0.5	782.197099993937	j	0	1	1	78
26	2	79	1	NaN	0	79	162	NaN	0.25	981.769916950725	j	NaN	1	NaN	79
26	2	80	0	1	0	80	158	9	1	643.343759933487	k	1	2	1	158
26	2	81	1	NaN	0	81	163	NaN	0.75	1066.84220489115	k	NaN	2	NaN	81
26	2	82	1	NaN	0	82	164	NaN	0.5	1584.97317100409	k	NaN	2	NaN	82
26	2	83	0	0.25	0	83	159	11	0.25	534.265847993083	j	0	1	1	83
26	2	84	0	0	0	84	160	10	0	799.745653988793	j	0	1	1	84
26	2	85	0	0.5	0	85	75	10	0.5	1110.77194102108	k	1	2	2	75
26	2	86	1	NaN	0	86	165	NaN	1	901.037473930046	j	NaN	1	NaN	165
26	2	87	1	NaN	0	87	166	NaN	0.75	1125.0386669999	j	NaN	1	NaN	87
26	2	88	1	NaN	0	88	167	NaN	0	883.143709972501	k	NaN	2	NaN	167
26	2	89	1	NaN	0	89	168	NaN	0	802.574565052055	k	NaN	2	NaN	89
26	2	90	0	0.25	0	90	79	11	0.75	769.212743965909	j	0	1	1	90
27	1	1	1	NaN	0	1	121	NaN	0.75	780.012773000635	k	NaN	2	NaN	1
27	1	2	1	NaN	0	2	122	NaN	0.75	1128.30436998047	j	NaN	1	NaN	2
27	1	3	1	NaN	0	3	123	NaN	0	1133.34609300364	k	NaN	2	NaN	123
27	1	4	1	NaN	0	4	124	NaN	0.5	1083.84568907786	j	NaN	1	NaN	4
27	1	5	1	NaN	0	5	125	NaN	0.75	1303.94697305746	k	NaN	2	NaN	5
27	1	6	1	NaN	0	6	126	NaN	0.25	1054.74738695193	j	NaN	1	NaN	126
27	1	7	1	NaN	0	7	127	NaN	0	1106.4194139326	j	NaN	1	NaN	7
27	1	8	0	0.75	0	8	1	7	0.75	560.92461803928	j	1	1	2	1
27	1	9	1	NaN	0	9	128	NaN	0.25	918.123682960868	k	NaN	2	NaN	9
27	1	10	1	NaN	0	10	129	NaN	0.5	1013.83323594928	j	NaN	1	NaN	129
27	1	11	0	0.75	0	11	2	9	0.75	676.536985090934	j	1	1	1	2
27	1	12	0	0	0	12	123	9	0.5	1042.21338697243	j	0	1	2	12
27	1	13	1	NaN	0	13	130	NaN	0.25	920.401834999211	j	NaN	1	NaN	13
27	1	14	1	NaN	0	14	131	NaN	0.5	1301.68578401208	j	NaN	1	NaN	14
27	1	15	0	0.5	0	15	4	11	0.5	966.445361031219	k	1	2	1	4
27	1	16	0	0.75	0	16	5	11	0.75	1699.77750605904	j	1	1	2	5
27	1	17	0	0.25	0	17	126	11	0.25	1231.3366640592	j	1	1	1	126
27	1	18	0	0	0	18	7	11	0.25	765.01173095312	j	0	1	1	18
27	1	19	0	0.25	0	19	9	10	0.75	1042.34072403051	k	0	2	2	19
27	1	20	1	NaN	0	20	132	NaN	0.5	1072.36820599064	j	NaN	1	NaN	132
27	1	21	0	0.5	0	21	129	11	0.5	1496.03521393146	j	1	1	1	129
27	1	22	1	NaN	0	22	133	NaN	1	878.569841966964	k	NaN	2	NaN	133
27	1	23	1	NaN	0	23	134	NaN	1	851.978022023104	j	NaN	1	NaN	23
27	1	24	1	NaN	0	24	135	NaN	1	1186.11051794142	j	NaN	1	NaN	24
27	1	25	0	0.25	0	25	13	12	0.25	1734.38689101022	k	1	2	1	13
27	1	26	0	0.5	0	26	14	12	0.5	1285.61870800331	j	1	1	1	14
27	1	27	0	0.5	0	27	132	7	0.5	1371.81551405229	j	1	1	1	132
27	1	28	1	NaN	0	28	136	NaN	1	1098.80601707846	k	NaN	2	NaN	136
27	1	29	0	1	0	29	133	7	1	704.875128110871	j	1	1	2	133
27	1	30	1	NaN	0	30	137	NaN	0.75	815.560022019781	k	NaN	2	NaN	137
27	1	31	0	1	0	31	23	8	1	826.500040944666	j	1	1	1	23
27	1	32	1	NaN	0	32	138	NaN	1	1378.1268550083	k	NaN	2	NaN	138
27	1	33	0	1	0	33	24	9	1	654.600256937556	k	1	2	1	24
27	1	34	1	NaN	0	34	139	NaN	1	1022.56813703571	j	NaN	1	NaN	34
27	1	35	1	NaN	0	35	140	NaN	1	1093.36894599255	k	NaN	2	NaN	140
27	1	36	1	NaN	0	36	141	NaN	0.25	1172.28598799556	k	NaN	2	NaN	36
27	1	37	0	1	0	37	136	9	1	1017.26209500339	j	1	1	2	136
27	1	38	1	NaN	0	38	142	NaN	0.75	784.264781046659	k	NaN	2	NaN	142
27	1	39	1	NaN	0	39	143	NaN	0.75	859.698608983308	j	NaN	1	NaN	143
27	1	40	1	NaN	0	40	144	NaN	0.25	946.260985918343	k	NaN	2	NaN	144
27	1	41	0	0.75	0	41	137	11	0.75	974.947268026881	j	1	1	2	137
27	1	42	0	1	0	42	138	10	1	679.425099049695	j	1	1	2	138
27	1	43	0	1	0	43	34	9	1	532.037658966146	j	1	1	1	34
27	1	44	1	NaN	0	44	145	NaN	0.75	1049.44187006913	j	NaN	1	NaN	44
27	1	45	0	1	0	45	140	10	1	894.22612299677	j	1	1	2	140
27	1	46	1	NaN	0	46	146	NaN	0.5	812.308931956068	k	NaN	2	NaN	146
27	1	47	1	NaN	0	47	147	NaN	1	826.043115928769	k	NaN	2	NaN	147
27	1	48	0	0.25	0	48	36	12	0.25	695.292933960445	j	1	1	2	36
27	1	49	1	NaN	0	49	148	NaN	0.25	1182.071203948	j	NaN	1	NaN	49
27	1	50	1	NaN	0	50	149	NaN	0.5	1093.22660800535	k	NaN	2	NaN	50
27	1	51	0	0.75	0	51	142	13	0.75	947.143258992583	k	1	2	2	142
27	1	52	0	0.25	0	52	144	12	0.25	1360.24307797197	k	0	2	2	52
27	1	53	1	NaN	0	53	150	NaN	0	1510.83508692682	k	NaN	2	NaN	53
27	1	54	1	NaN	0	54	151	NaN	1	1117.71917995065	j	NaN	1	NaN	54
27	1	55	0	0.75	0	55	143	16	0.75	1178.38631209452	j	1	1	1	143
27	1	56	1	NaN	0	56	152	NaN	0	1472.91331808083	k	NaN	2	NaN	56
27	1	57	0	1	0	57	147	10	1	655.251089017838	j	1	1	2	147
27	1	58	0	0.75	0	58	44	14	0.75	853.821536060423	k	1	2	1	44
27	1	59	1	NaN	0	59	153	NaN	0	1104.82176300138	k	NaN	2	NaN	153
27	1	60	1	NaN	0	60	154	NaN	0.25	1074.92058898788	j	NaN	1	NaN	154
27	1	61	0	0.5	0	61	146	15	0.75	1383.99608503096	j	0	1	2	61
27	1	62	1	NaN	0	62	155	NaN	0	991.634417907335	k	NaN	2	NaN	62
27	1	63	0	0.25	0	63	49	14	1	813.419814105146	k	0	2	1	63
27	1	64	0	0.5	0	64	50	14	0.5	1122.77445790824	k	1	2	2	50
27	1	65	1	NaN	0	65	156	NaN	0.5	1179.02697203681	j	NaN	1	NaN	156
27	1	66	0	1	0	66	54	12	1	1263.81020189729	k	1	2	1	54
27	1	67	1	NaN	0	67	157	NaN	0.5	1380.11102902237	j	NaN	1	NaN	157
27	1	68	0	0	0	68	56	12	0	747.602046933025	j	0	1	2	68
27	1	69	1	NaN	0	69	158	NaN	1	982.005430967547	k	NaN	2	NaN	69
27	1	70	0	0	0	70	53	17	0.75	734.409763012081	k	0	2	2	70
27	1	71	1	NaN	0	71	159	NaN	0.75	828.487206948921	j	NaN	1	NaN	159
27	1	72	1	NaN	0	72	160	NaN	0	979.497593943961	k	NaN	2	NaN	72
27	1	73	0	0.25	0	73	154	13	1	951.476700953208	j	0	1	1	73
27	1	74	0	0	0	74	62	12	0	1069.90775396116	k	1	2	2	62
27	1	75	0	0	0	75	153	16	1	765.382108977064	k	0	2	2	75
27	1	76	1	NaN	0	76	161	NaN	0	1249.40956092905	j	NaN	1	NaN	161
27	1	77	1	NaN	0	77	162	NaN	0.5	847.092985059135	j	NaN	1	NaN	162
27	1	78	1	NaN	0	78	163	NaN	0	934.070836985484	k	NaN	2	NaN	163
27	1	79	0	0.5	0	79	156	14	0.25	795.197444967926	k	0	2	1	79
27	1	80	1	NaN	0	80	164	NaN	0	1274.52963998076	j	NaN	1	NaN	80
27	1	81	0	1	0	81	69	12	0.75	1560.86734996643	k	0	2	2	81
27	1	82	1	NaN	0	82	165	NaN	0.75	814.447515993379	k	NaN	2	NaN	82
27	1	83	0	0.5	0	83	157	16	0.5	1020.55539202411	j	1	1	1	157
27	1	84	1	NaN	0	84	166	NaN	0.5	1371.01153598633	j	NaN	1	NaN	84
27	1	85	0	0	0	85	72	13	0.25	963.191719027236	k	0	2	2	85
27	1	86	1	NaN	0	86	167	NaN	0.75	1336.84607502073	k	NaN	2	NaN	167
27	1	87	0	0.75	0	87	159	16	0.75	966.334327007644	k	1	2	1	159
27	1	88	1	NaN	0	88	168	NaN	0	1123.22218797635	j	NaN	1	NaN	88
27	1	89	0	0	0	89	163	11	0	1024.06693296507	k	1	2	2	163
27	1	90	0	0	0	90	161	14	0	1191.54177594464	j	1	1	1	161
27	2	1	1	NaN	0	181	301	NaN	0.75	1050.08061404806	k	NaN	2	NaN	301
27	2	2	1	NaN	0	182	302	NaN	0.5	1280.46142193489	k	NaN	2	NaN	182
27	2	3	1	NaN	0	183	303	NaN	0.25	808.01778298337	j	NaN	1	NaN	303
27	2	4	1	NaN	0	184	304	NaN	0.25	1060.61407597736	k	NaN	2	NaN	184
27	2	5	1	NaN	0	185	305	NaN	0.75	1010.03588293679	j	NaN	1	NaN	185
27	2	6	1	NaN	0	186	306	NaN	0.5	1199.13096399978	j	NaN	1	NaN	306
27	2	7	1	NaN	0	187	307	NaN	0	1055.68662204314	k	NaN	2	NaN	187
27	2	8	0	0.75	0	188	301	7	1	1150.74384596664	j	0	1	2	188
27	2	9	1	NaN	0	189	308	NaN	0	1076.58280606847	k	NaN	2	NaN	308
27	2	10	1	NaN	0	190	309	NaN	0.75	1154.41023302265	k	NaN	2	NaN	190
27	2	11	0	0.5	0	191	182	9	0.5	1232.86728607491	j	0	1	2	191
27	2	12	0	0.25	0	192	303	9	0	796.9542699866	j	0	1	1	192
27	2	13	0	0.25	0	193	184	9	1	828.625982045196	j	0	1	2	193
27	2	14	1	NaN	0	194	310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	2	15	0	0.75	0	195	185	10	0.75	628.489720984362	j	1	1	1	185
27	2	16	0	0.5	0	196	306	10	0.75	1083.34069303237	j	0	1	1	196
27	2	17	0	0	0	197	187	10	0.25	1600.51362495869	j	0	1	2	197
27	2	18	1	NaN	0	198	311	NaN	0.5	1022.6485109888	k	NaN	2	NaN	311
27	2	19	1	NaN	0	199	312	NaN	0.75	1003.78366105724	k	NaN	2	NaN	312
27	2	20	0	0	0	200	308	11	0	1338.01511896309	j	1	1	2	308
27	2	21	1	NaN	0	201	313	NaN	0	1032.30160207022	k	NaN	2	NaN	201
27	2	22	1	NaN	0	202	314	NaN	0	1109.40837895032	j	NaN	1	NaN	202
27	2	23	0	0.75	0	203	190	13	0.75	711.651189019904	k	1	2	2	190
27	2	24	1	NaN	0	204	315	NaN	0.25	1811.11832195893	j	NaN	1	NaN	315
27	2	25	0	NaN	1	205	194	11	0.75	1129.86182502937	k	1	2	NaN	194
27	2	26	1	NaN	0	206	316	NaN	0.75	960.590329952538	k	NaN	2	NaN	206
27	2	27	0	0.5	0	207	311	9	0.5	1173.77782100812	k	1	2	2	311
27	2	28	1	NaN	0	208	317	NaN	0.25	920.823958003893	j	NaN	1	NaN	208
27	2	29	0	0.75	0	209	312	10	0.25	798.163934028707	k	0	2	2	209
27	2	30	0	0	0	210	201	9	0.5	1173.60076808836	k	0	2	2	210
27	2	31	1	NaN	0	211	318	NaN	0.75	755.448900046758	k	NaN	2	NaN	318
27	2	32	1	NaN	0	212	319	NaN	0.25	1155.04670795053	j	NaN	1	NaN	212
