Sub	Run	Trial	AllNew	PriorPay	PriorObjNaN	ObjA	ObjB	Delay	Pay	RT	Resp	ChooseOld	ChosenSide	PriorChosenSide	ChosenObj
26	1	29	1	NaN	0	389	498	NaN	0.5	1521.99859544635	j	NaN	1	NaN	498
26	1	30	0	0	0	390	379	11	1	889.169773086905	k	0	2	1	390
26	1	31	0	1	0	391	492	14	1	1064.43387456238	k	1	2	2	492
26	1	32	0	NaN	1	392	381	11	0	2000.29218848795	k	0	2	NaN	392
26	1	33	0	1	0	393	382	11	1	1559.00405254215	k	1	2	1	382
26	1	34	1	NaN	0	394	499	NaN	0.5	1095.03561072052	j	NaN	1	NaN	394
26	1	35	0	0.75	0	395	384	11	0.75	1303.22460178286	j	1	1	2	384
26	1	36	1	NaN	0	396	500	NaN	0.75	1743.39649174362	j	NaN	1	NaN	500
26	1	37	0	0.25	0	397	497	11	0.25	1350.37858225405	k	1	2	1	497
26	1	38	1	NaN	0	398	501	NaN	0.5	1335.45370399952	j	NaN	1	NaN	501
26	1	39	0	0.5	0	399	498	10	0.5	1087.13298570365	k	1	2	1	498
26	1	40	1	NaN	0	400	502	NaN	1	1742.11627431214	j	NaN	1	NaN	400
26	1	41	1	NaN	0	401	503	NaN	0	1604.73791416734	j	NaN	1	NaN	401
26	1	42	1	NaN	0	402	504	NaN	0.75	1109.64362416416	k	NaN	2	NaN	504
26	1	43	0	0.5	0	403	394	9	0.5	1754.8913853243	k	1	2	1	394
26	1	44	0	0.75	0	404	500	8	0.25	1740.37753418088	k	0	2	1	404
26	1	45	1	NaN	0	405	505	NaN	1	1411.71923372895	j	NaN	1	NaN	505
26	1	46	1	NaN	0	406	506	NaN	1	1265.67104645073	j	NaN	1	NaN	506
26	1	47	1	NaN	0	407	507	NaN	1	873.250629752874	k	NaN	2	NaN	507
26	1	48	1	NaN	0	408	508	NaN	0.75	1911.89982090145	j	NaN	1	NaN	508
26	1	49	0	0.5	0	409	501	11	0.5	1416.03322234005	k	0	2	1	409
26	1	50	0	1	0	410	400	10	1	2269.79278214276	k	1	2	1	400
26	1	51	0	0	0	411	401	10	0.5	934.395030140877	j	0	1	1	411
26	1	52	0	0.75	0	412	504	10	0.75	1206.31028339267	k	1	2	2	504
26	1	53	1	NaN	0	413	509	NaN	0.75	1596.75765968859	j	NaN	1	NaN	413
26	1	54	1	NaN	0	414	510	NaN	0.25	1108.75358339399	k	NaN	2	NaN	414
26	1	55	1	NaN	0	415	511	NaN	0.75	1107.98257123679	k	NaN	2	NaN	511
26	1	56	0	1	0	416	505	11	1	1762.92506698519	j	1	1	1	505
26	1	57	0	1	0	417	506	11	1	1107.36493393779	j	1	1	1	506
26	1	58	1	NaN	0	418	512	NaN	0	1370.12920249254	j	NaN	1	NaN	512
26	1	59	0	1	0	419	507	12	1	1058.583275415	k	1	2	2	507
26	1	60	1	NaN	0	420	513	NaN	0.5	1466.70838911086	k	NaN	2	NaN	513
26	1	61	1	NaN	0	421	514	NaN	0.25	1666.3626357913	j	NaN	1	NaN	514
26	1	62	1	NaN	0	422	515	NaN	0	1759.73827578127	j	NaN	1	NaN	515
26	1	63	0	0.75	0	423	508	15	0.75	751.153519377112	k	1	2	1	508
26	1	64	0	0.75	0	424	413	11	0.75	1006.16790726781	k	1	2	1	413
26	1	65	0	0.25	0	425	414	11	0.5	1413.22821844369	k	0	2	2	425
26	1	66	1	NaN	0	426	516	NaN	0.75	1491.40416178852	j	NaN	1	NaN	516
26	1	67	0	0.75	0	427	511	12	0.75	1371.48039788008	j	1	1	2	511
26	1	68	1	NaN	0	428	517	NaN	1	1032.92930405587	j	NaN	1	NaN	517
26	1	69	0	0	0	429	512	11	0	1335.36797296256	j	0	1	1	429
26	1	70	0	0.5	0	430	513	10	0	2143.0935524404	j	0	1	2	430
26	1	71	1	NaN	0	431	518	NaN	0.25	927.177989855409	k	NaN	2	NaN	431
26	1	72	1	NaN	0	432	519	NaN	1	1260.99908631295	j	NaN	1	NaN	519
26	1	73	0	0.25	0	433	514	12	0.5	1541.10796283931	k	0	2	1	433
26	1	74	1	NaN	0	434	520	NaN	0.5	1307.38272238523	k	NaN	2	NaN	520
26	1	75	1	NaN	0	435	521	NaN	0.75	1236.08149960637	j	NaN	1	NaN	521
26	1	76	1	NaN	0	436	522	NaN	0.5	1435.08241511881	j	NaN	1	NaN	436
26	1	77	0	0	0	437	515	15	0.25	1148.24786968529	j	0	1	1	437
26	1	78	0	0.75	0	438	516	12	0.75	1233.89849904925	k	1	2	1	516
26	1	79	0	1	0	439	517	11	NaN	NaN	NaN	NaN	NaN	1	NaN
26	1	80	0	0.25	0	440	431	9	0.25	1325.55576134473	k	1	2	2	431
26	1	81	1	NaN	0	441	523	NaN	0.75	1054.28548436612	k	NaN	2	NaN	523
26	1	82	0	1	0	442	519	10	1	1124.88832511008	j	1	1	1	519
26	1	83	1	NaN	0	443	524	NaN	0.25	1100.28240270913	j	NaN	1	NaN	524
26	1	84	1	NaN	0	444	525	NaN	0	987.361866980791	k	NaN	2	NaN	525
26	1	85	1	NaN	0	445	526	NaN	0	1130.01828175038	j	NaN	1	NaN	445
26	1	86	0	0.5	0	446	520	12	0.5	1074.2506487295	j	1	1	2	520
26	1	87	1	NaN	0	447	527	NaN	0.25	1040.9191288054	k	NaN	2	NaN	527
26	1	88	1	NaN	0	448	528	NaN	0.25	1000.74957124889	k	NaN	2	NaN	448
26	1	89	0	0.75	0	449	521	14	0.25	1024.14587140083	j	0	1	1	449
26	1	90	0	0.5	0	450	436	14	0.5	1103.24535612017	k	1	2	1	436
26	2	1	1	NaN	0	1	121	NaN	0	1862.67189867795	k	NaN	2	NaN	1
26	2	2	1	NaN	0	2	122	NaN	0.25	1646.39559946954	j	NaN	1	NaN	122
26	2	3	1	NaN	0	3	123	NaN	0	1611.83068342507	k	NaN	2	NaN	123
26	2	4	1	NaN	0	4	124	NaN	0.25	1309.31896250695	j	NaN	1	NaN	4
26	2	5	1	NaN	0	5	125	NaN	0.25	993.29614918679	k	NaN	2	NaN	125
26	2	6	1	NaN	0	6	126	NaN	0	1520.41272632778	k	NaN	2	NaN	126
26	2	7	1	NaN	0	7	127	NaN	0	814.70581330359	j	NaN	1	NaN	127
26	2	8	0	0	0	8	1	7	0.25	2150.49694851041	k	0	2	2	8
26	2	9	0	0.25	0	9	122	7	0	1679.07463572919	k	0	2	1	9
26	2	10	1	NaN	0	10	128	NaN	1	1029.12530489266	k	NaN	2	NaN	10
26	2	11	0	0	0	11	123	8	0.75	1708.16122833639	k	0	2	2	11
26	2	12	1	NaN	0	12	129	NaN	0.25	1395.72705607861	j	NaN	1	NaN	129
26	2	13	0	0.25	0	13	4	9	0.25	1450.15138667077	k	1	2	1	4
26	2	14	1	NaN	0	14	130	NaN	1	1914.32279255241	j	NaN	1	NaN	130
26	2	15	1	NaN	0	15	131	NaN	0.5	921.165433712304	j	NaN	1	NaN	15
26	2	16	0	0	0	16	126	10	0	937.951326370239	k	1	2	2	126
26	2	17	1	NaN	0	17	132	NaN	0	1096.68777137995	k	NaN	2	NaN	17
26	2	18	0	0.25	0	18	125	13	1	1743.61480493098	j	0	1	2	18
26	2	19	1	NaN	0	19	133	NaN	0.5	1487.04559262842	j	NaN	1	NaN	133
26	2	20	1	NaN	0	20	134	NaN	0	1574.94724169374	j	NaN	1	NaN	134
26	2	21	0	0	0	21	127	14	0	1205.32652456313	k	1	2	1	127
26	2	22	0	1	0	22	10	12	1	1500.43436791748	k	0	2	2	22
26	2	23	0	0.25	0	23	129	11	0.25	2188.6231591925	j	1	1	1	129
26	2	24	0	1	0	24	130	10	0.5	963.2687298581	k	0	2	1	24
26	2	25	0	0.5	0	25	15	10	0.5	1460.09291522205	j	0	1	1	25
26	2	26	1	NaN	0	26	135	NaN	0.5	1211.84274554253	k	NaN	2	NaN	135
26	2	27	0	0	0	27	17	10	0	1273.77794776112	k	1	2	2	17
26	2	28	1	NaN	0	28	136	NaN	1	1044.62871048599	j	NaN	1	NaN	28
26	2	29	1	NaN	0	29	137	NaN	0.25	1273.3389409259	j	NaN	1	NaN	137
26	2	30	1	NaN	0	30	138	NaN	0	1137.5091271475	j	NaN	1	NaN	138
26	2	31	0	0.5	0	31	133	12	0.5	976.610784418881	k	1	2	1	133
26	2	32	1	NaN	0	32	139	NaN	0.5	1768.1408347562	j	NaN	1	NaN	32
26	2	33	1	NaN	0	33	140	NaN	0.75	1022.74411637336	k	NaN	2	NaN	33
26	2	34	1	NaN	0	34	141	NaN	0.25	1278.04365754128	j	NaN	1	NaN	34
26	2	35	0	0	0	35	134	15	0	789.485517889261	k	1	2	1	134
26	2	36	1	NaN	0	36	142	NaN	0.75	924.548333510756	k	NaN	2	NaN	142
26	2	37	0	0.5	0	37	135	11	0	1564.06604871154	j	0	1	2	37
26	2	38	1	NaN	0	38	143	NaN	0.75	857.138345018029	k	NaN	2	NaN	38
26	2	39	0	1	0	39	28	11	0	1403.09063903987	j	0	1	1	39
26	2	40	0	0.25	0	40	137	11	0.25	914.386442862451	k	1	2	1	137
26	2	41	1	NaN	0	41	144	NaN	0.75	1273.53235892951	j	NaN	1	NaN	144
26	2	42	0	0.5	0	42	32	10	0.5	1257.09289312363	k	0	2	1	42
26	2	43	0	0.75	0	43	33	10	0.75	992.838638834655	j	1	1	2	33
26	2	44	0	0	0	44	138	14	0	1178.01800463349	k	0	2	1	44
26	2	45	1	NaN	0	45	145	NaN	0.75	1409.16909370571	k	NaN	2	NaN	45
26	2	46	1	NaN	0	46	146	NaN	1	1608.29400271177	k	NaN	2	NaN	46
26	2	47	1	NaN	0	47	147	NaN	0.5	1145.08074428886	k	NaN	2	NaN	147
26	2	48	0	0.75	0	48	142	12	0.75	1055.81058282405	k	1	2	2	142
26	2	49	0	0.25	0	49	34	15	0.25	1224.02043826878	j	1	1	1	34
26	2	50	1	NaN	0	50	148	NaN	0	998.88127669692	k	NaN	2	NaN	50
26	2	51	0	0.75	0	51	38	13	0.75	862.389612942934	k	1	2	2	38
26	2	52	1	NaN	0	52	149	NaN	0.25	1151.7064506188	j	NaN	1	NaN	149
26	2	53	1	NaN	0	53	150	NaN	0.75	1190.23162033409	j	NaN	1	NaN	53
26	2	54	1	NaN	0	54	151	NaN	1	1199.3078654632	k	NaN	2	NaN	54
26	2	55	0	0.75	0	55	144	14	0	1261.51719596237	j	0	1	1	55
26	2	56	1	NaN	0	56	152	NaN	0.25	1222.92513400316	j	NaN	1	NaN	56
26	2	57	0	0.75	0	57	45	12	0.75	1236.5078991279	j	1	1	2	45
26	2	58	1	NaN	0	58	153	NaN	0.25	1412.8148900345	j	NaN	1	NaN	58
26	2	59	0	0.5	0	59	147	12	0.5	892.415886744857	k	1	2	2	147
26	2	60	0	1	0	60	46	14	1	1339.64867703617	k	1	2	2	46
26	2	61	0	0	0	61	50	11	1	1899.69742391258	k	0	2	2	61
26	2	62	1	NaN	0	62	154	NaN	0.5	1403.78257259727	j	NaN	1	NaN	154
26	2	63	0	0.25	0	63	149	11	0.75	1387.52249348909	j	0	1	1	63
26	2	64	0	0.75	0	64	53	11	0.5	1370.60419004411	k	0	2	1	64
26	2	65	0	1	0	65	54	11	1	1571.08671125025	k	0	2	2	65
26	2	66	1	NaN	0	66	155	NaN	0.5	1442.0923832804	j	NaN	1	NaN	66
26	2	67	1	NaN	0	67	156	NaN	1	1231.85350093991	k	NaN	2	NaN	156
26	2	68	0	0.25	0	68	56	12	0.5	1599.20306596905	j	0	1	1	68
26	2	69	1	NaN	0	69	157	NaN	0.25	1191.10586028546	k	NaN	2	NaN	69
26	2	70	0	0.25	0	70	58	12	0.25	1134.15847998112	j	0	1	1	70
26	2	71	1	NaN	0	71	158	NaN	1	1077.0817194134	k	NaN	2	NaN	158
26	2	72	1	NaN	0	72	159	NaN	0	1053.64121682942	j	NaN	1	NaN	159
26	2	73	0	0.5	0	73	154	11	0.5	1076.16444583982	k	1	2	1	154
26	2	74	1	NaN	0	74	160	NaN	0	1628.73766198754	j	NaN	1	NaN	74
26	2	75	1	NaN	0	75	161	NaN	0.75	1195.97127474844	j	NaN	1	NaN	161
26	2	76	0	0.5	0	76	66	10	0.75	1429.55269850791	k	0	2	1	76
26	2	77	0	1	0	77	156	10	1	1189.35564812273	j	1	1	2	156
26	2	78	0	0.25	0	78	69	9	1	1509.61962528527	j	0	1	2	78
26	2	79	1	NaN	0	79	162	NaN	0.25	1947.48645462096	k	NaN	2	NaN	162
26	2	80	0	1	0	80	158	9	1	1284.63562671095	k	0	2	2	80
26	2	81	1	NaN	0	81	163	NaN	0.25	1602.92074177414	k	NaN	2	NaN	163
26	2	82	1	NaN	0	82	164	NaN	0.5	1010.12587267905	j	NaN	1	NaN	82
26	2	83	0	0	0	83	159	11	0.75	1760.78450679779	j	0	1	1	83
26	2	84	0	0	0	84	74	10	1	1145.10147925466	k	0	2	1	84
26	2	85	0	0.75	0	85	161	10	0.75	1304.23416476697	k	0	2	1	85
26	2	86	1	NaN	0	86	165	NaN	0.5	1680.9011362493	k	NaN	2	NaN	165
26	2	87	1	NaN	0	87	166	NaN	0.75	1278.75395771116	k	NaN	2	NaN	87
26	2	88	1	NaN	0	88	167	NaN	0.25	1308.23298729956	j	NaN	1	NaN	88
26	2	89	1	NaN	0	89	168	NaN	0	1355.97764328122	k	NaN	2	NaN	168
26	2	90	0	0.25	0	90	162	11	0.25	1035.40132194757	j	1	1	2	162
27	1	1	1	NaN	0	1	121	NaN	0.25	1915.25076795369	k	NaN	2	NaN	1
27	1	2	1	NaN	0	2	122	NaN	0.75	1471.96922451258	j	NaN	1	NaN	122
27	1	3	1	NaN	0	3	123	NaN	0.25	1374.63666964322	j	NaN	1	NaN	3
27	1	4	1	NaN	0	4	124	NaN	0.75	1742.46417265385	k	NaN	2	NaN	4
27	1	5	1	NaN	0	5	125	NaN	0.5	2237.32841573656	j	NaN	1	NaN	125
27	1	6	1	NaN	0	6	126	NaN	0.5	1604.40298821777	j	NaN	1	NaN	126
27	1	7	1	NaN	0	7	127	NaN	1	1635.86803991348	j	NaN	1	NaN	7
27	1	8	0	0.25	0	8	1	7	NaN	NaN	NaN	NaN	NaN	2	NaN
27	1	9	1	NaN	0	9	128	NaN	0.25	1487.40740679204	k	NaN	2	NaN	9
27	1	10	1	NaN	0	10	129	NaN	0	1293.58757566661	k	NaN	2	NaN	129
27	1	11	0	0.75	0	11	122	9	0.75	1203.56124825776	j	1	1	1	122
27	1	12	0	0.25	0	12	3	9	0.25	1612.73492220789	j	1	1	1	3
27	1	13	1	NaN	0	13	130	NaN	0.75	1476.32226347923	k	NaN	2	NaN	13
27	1	14	1	NaN	0	14	131	NaN	0.5	1283.67791511118	k	NaN	2	NaN	131
27	1	15	0	0.75	0	15	4	11	0.75	1689.11812547594	k	1	2	2	4
27	1	16	0	0.5	0	16	125	11	0	1466.04037750512	k	0	2	1	16
27	1	17	0	0.5	0	17	126	11	0.5	1679.00193389505	j	0	1	1	17
27	1	18	0	1	0	18	7	11	1	1205.69290407002	k	1	2	1	7
27	1	19	0	0.25	0	19	9	10	NaN	NaN	NaN	NaN	NaN	2	NaN
27	1	20	1	NaN	0	20	132	NaN	1	1335.35557240248	k	NaN	2	NaN	132
27	1	21	0	0	0	21	129	11	0.75	1486.05784215033	j	0	1	2	21
27	1	22	1	NaN	0	22	133	NaN	1	1645.32922487706	j	NaN	1	NaN	133
27	1	23	1	NaN	0	23	134	NaN	0.25	1741.63634888828	j	NaN	1	NaN	23
27	1	24	1	NaN	0	24	135	NaN	0.75	1780.68388998508	j	NaN	1	NaN	135
27	1	25	0	0.75	0	25	13	12	0.75	1402.58353855461	k	1	2	2	13
27	1	26	0	0.5	0	26	131	12	0	1489.42078836262	k	0	2	2	26
27	1	27	0	1	0	27	132	7	1	1209.53741390258	j	1	1	2	132
27	1	28	1	NaN	0	28	136	NaN	0.25	1535.47851741314	k	NaN	2	NaN	136
27	1	29	0	1	0	29	133	7	1	1287.39320486784	j	1	1	1	133
27	1	30	1	NaN	0	30	137	NaN	0.25	1768.3347761631	j	NaN	1	NaN	30
27	1	31	0	0.25	0	31	23	8	0.75	1254.16251178831	j	0	1	1	31
27	1	32	1	NaN	0	32	138	NaN	0.75	1718.09935383499	j	NaN	1	NaN	32
27	1	33	0	0.75	0	33	135	9	0.25	2124.85344149172	k	0	2	1	33
27	1	34	1	NaN	0	34	139	NaN	0	1227.42677573115	j	NaN	1	NaN	139
27	1	35	1	NaN	0	35	140	NaN	0.5	1394.02855373919	k	NaN	2	NaN	140
27	1	36	1	NaN	0	36	141	NaN	0.5	1600.34474544227	j	NaN	1	NaN	36
27	1	37	0	0.25	0	37	136	9	0.5	1591.44462458789	k	0	2	2	37
27	1	38	1	NaN	0	38	142	NaN	1	1519.14817560464	j	NaN	1	NaN	38
27	1	39	1	NaN	0	39	143	NaN	0.25	1685.12451741844	k	NaN	2	NaN	39
27	1	40	1	NaN	0	40	144	NaN	0.75	1884.43492725492	j	NaN	1	NaN	144
27	1	41	0	0.25	0	41	30	11	0.75	1658.06061122566	k	0	2	1	41
27	1	42	0	0.75	0	42	32	10	0.25	1336.64669655263	k	0	2	1	42
27	1	43	0	0	0	43	139	9	0	1351.51046980172	k	1	2	1	139
27	1	44	1	NaN	0	44	145	NaN	0.75	1550.32603163272	j	NaN	1	NaN	44
27	1	45	0	0.5	0	45	140	10	1	1340.43211583048	j	0	1	2	45
27	1	46	1	NaN	0	46	146	NaN	0	1140.7122137025	j	NaN	1	NaN	146
27	1	47	1	NaN	0	47	147	NaN	0.5	1692.12957192212	k	NaN	2	NaN	47
27	1	48	0	0.5	0	48	36	12	0.5	1193.03270522505	j	1	1	1	36
27	1	49	1	NaN	0	49	148	NaN	0.75	1217.68468338996	k	NaN	2	NaN	49
27	1	50	1	NaN	0	50	149	NaN	0	1544.3628737703	j	NaN	1	NaN	50
27	1	51	0	1	0	51	38	13	1	1455.07336594164	k	1	2	1	38
27	1	52	0	0.75	0	52	144	12	1	1286.80163435638	k	0	2	1	52
27	1	53	1	NaN	0	53	150	NaN	1	1232.44872782379	k	NaN	2	NaN	53
27	1	54	1	NaN	0	54	151	NaN	1	1406.88414685428	j	NaN	1	NaN	54
27	1	55	0	0.25	0	55	39	16	0.75	1245.9814324975	j	0	1	2	55
27	1	56	1	NaN	0	56	152	NaN	0.5	1429.61992509663	j	NaN	1	NaN	152
27	1	57	0	0.5	0	57	47	10	1	1780.15440423042	j	0	1	2	57
27	1	58	0	0.75	0	58	44	14	0.75	1483.7790671736	k	0	2	1	58
27	1	59	1	NaN	0	59	153	NaN	0	1874.37453493476	j	NaN	1	NaN	59
27	1	60	1	NaN	0	60	154	NaN	0	1497.7018982172	k	NaN	2	NaN	60
27	1	61	0	0	0	61	146	15	1	1817.5988746807	j	0	1	1	61
27	1	62	1	NaN	0	62	155	NaN	0	1824.96196776628	k	NaN	2	NaN	62
27	1	63	0	0.75	0	63	49	14	1	1688.56173940003	j	0	1	2	63
27	1	64	0	0	0	64	50	14	0.75	1359.04678702354	k	0	2	1	64
27	1	65	1	NaN	0	65	156	NaN	0	1429.6289505437	k	NaN	2	NaN	156
27	1	66	0	1	0	66	54	12	0.5	1132.67385214567	j	0	1	1	66
27	1	67	1	NaN	0	67	157	NaN	0.25	1260.21881587803	j	NaN	1	NaN	157
27	1	68	0	0.5	0	68	152	12	0.5	1340.10893665254	k	1	2	1	152
27	1	69	1	NaN	0	69	158	NaN	0.25	1941.43082294613	k	NaN	2	NaN	158
27	1	70	0	1	0	70	53	17	0.25	2299.27407298237	j	0	1	2	70
27	1	71	1	NaN	0	71	159	NaN	1	1842.67267584801	k	NaN	2	NaN	71
27	1	72	1	NaN	0	72	160	NaN	0	2225.27056280524	j	NaN	1	NaN	160
27	1	73	0	0	0	73	60	13	0.25	1480.86293879896	j	0	1	2	73
27	1	74	0	0	0	74	62	12	1	1336.36448159814	j	0	1	2	74
27	1	75	0	0	0	75	59	16	0.5	1550.42895674706	k	0	2	1	75
27	1	76	1	NaN	0	76	161	NaN	0	1501.38611346483	k	NaN	2	NaN	76
27	1	77	1	NaN	0	77	162	NaN	0.75	1140.97807370126	j	NaN	1	NaN	77
27	1	78	1	NaN	0	78	163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	1	79	0	0	0	79	156	14	0.25	1374.35947265476	j	0	1	2	79
27	1	80	1	NaN	0	80	164	NaN	0.5	1158.38647540659	k	NaN	2	NaN	164
27	1	81	0	0.25	0	81	158	12	1	1332.50461798161	k	0	2	2	81
27	1	82	1	NaN	0	82	165	NaN	0.5	1475.87428614497	j	NaN	1	NaN	165
27	1	83	0	0.25	0	83	157	16	0.25	1385.18119696528	j	0	1	1	83
27	1	84	1	NaN	0	84	166	NaN	0.25	1736.30538582802	k	NaN	2	NaN	84
27	1	85	0	0	0	85	160	13	0	1485.59852782637	k	0	2	1	85
27	1	86	1	NaN	0	86	167	NaN	0	1044.00964546949	j	NaN	1	NaN	167
27	1	87	0	1	0	87	71	16	1	1252.51391809434	j	1	1	2	71
27	1	88	1	NaN	0	88	168	NaN	0	1683.99092089385	k	NaN	2	NaN	88
27	1	89	0	NaN	1	89	78	11	0	1288.34865707904	j	0	1	NaN	89
27	1	90	0	0	0	90	76	14	0.75	2058.10794141144	k	0	2	2	90
27	2	1	1	NaN	0	181	301	NaN	0.5	1286.9044970721	j	NaN	1	NaN	181
27	2	2	1	NaN	0	182	302	NaN	0	1173.3960211277	k	NaN	2	NaN	182
27	2	3	1	NaN	0	183	303	NaN	1	1018.98704841733	j	NaN	1	NaN	303
27	2	4	1	NaN	0	184	304	NaN	1	1441.74034707248	j	NaN	1	NaN	184
27	2	5	1	NaN	0	185	305	NaN	0.25	1401.850881055	k	NaN	2	NaN	185
27	2	6	1	NaN	0	186	306	NaN	0.5	1273.47930148244	k	NaN	2	NaN	306
27	2	7	1	NaN	0	187	307	NaN	0	1321.30538765341	k	NaN	2	NaN	187
27	2	8	0	0.5	0	188	181	7	0.5	1128.4265210852	j	0	1	1	188
27	2	9	1	NaN	0	189	308	NaN	0.25	1146.88842091709	k	NaN	2	NaN	308
27	2	10	1	NaN	0	190	309	NaN	0.25	1246.76495417953	j	NaN	1	NaN	190
27	2	11	0	0	0	191	182	9	0	1183.87673981488	k	0	2	2	191
27	2	12	0	1	0	192	303	9	1	1446.34337723255	j	1	1	1	303
27	2	13	0	1	0	193	184	9	0.75	1858.76178648323	j	0	1	1	193
27	2	14	1	NaN	0	194	310	NaN	0.25	1579.75081261247	j	NaN	1	NaN	194
27	2	15	0	0.25	0	195	185	10	0	1281.57978970557	j	0	1	2	195
27	2	16	0	0.5	0	196	306	10	0.5	1257.24043697119	k	1	2	2	306
27	2	17	0	0	0	197	187	10	0	1784.13100540638	k	0	2	2	197
27	2	18	1	NaN	0	198	311	NaN	1	1638.33706825972	k	NaN	2	NaN	198
27	2	19	1	NaN	0	199	312	NaN	0	1519.62666492909	k	NaN	2	NaN	312
27	2	20	0	0.25	0	200	308	11	0.75	2062.91846465319	j	0	1	2	200
27	2	21	1	NaN	0	201	313	NaN	1	1365.51100481302	j	NaN	1	NaN	313
27	2	22	1	NaN	0	202	314	NaN	0	1717.0581035316	j	NaN	1	NaN	202
27	2	23	0	0.25	0	203	190	13	0.25	1666.95630550385	k	1	2	1	190
27	2	24	1	NaN	0	204	315	NaN	0.25	1459.80340056121	j	NaN	1	NaN	315
27	2	25	0	0.25	0	205	194	11	1	1552.27204691619	j	0	1	1	205
27	2	26	1	NaN	0	206	316	NaN	1	1560.96240505576	k	NaN	2	NaN	206
27	2	27	0	1	0	207	198	9	1	1838.48156780005	k	1	2	2	198
27	2	28	1	NaN	0	208	317	NaN	0.75	1320.15444990247	k	NaN	2	NaN	208
27	2	29	0	0	0	209	312	10	0.75	2294.4787107408	k	0	2	2	209
27	2	30	0	1	0	210	313	9	1	1517.96752680093	j	1	1	1	313
27	2	31	1	NaN	0	211	318	NaN	0.5	1742.91319213808	k	NaN	2	NaN	318
27	2	32	1	NaN	0	212	319	NaN	1	1621.05129472911	j	NaN	1	NaN	212
27	2	33	0	0	0	213	202	11	0.75	2004.61927894503	k	0	2	1	213
27	2	34	1	NaN	0	214	320	NaN	0.25	1555.44992163777	k	NaN	2	NaN	320
27	2	35	1	NaN	0	215	321	NaN	0.75	1363.43520786613	j	NaN	1	NaN	321
27	2	36	0	0.25	0	216	315	12	0.25	1497.95745965093	j	0	1	1	216
27	2	37	1	NaN	0	217	322	NaN	0.5	1401.65371540934	j	NaN	1	NaN	217
27	2	38	1	NaN	0	218	323	NaN	0.25	1305.76358642429	k	NaN	2	NaN	218
27	2	39	0	0.75	0	219	208	11	0.75	1326.85157191008	j	1	1	2	208
27	2	40	1	NaN	0	220	324	NaN	0.25	1694.2667318508	j	NaN	1	NaN	220
27	2	41	0	1	0	221	206	15	0.75	1510.31319051981	j	0	1	2	221
27	2	42	0	1	0	222	212	10	1	1332.34320394695	j	1	1	1	212
27	2	43	1	NaN	0	223	325	NaN	0.5	1643.25584936887	k	NaN	2	NaN	223
27	2	44	1	NaN	0	224	326	NaN	0	1634.06049925834	k	NaN	2	NaN	224
27	2	45	0	0.5	0	225	318	14	0.5	1258.17774329334	j	1	1	2	318
27	2	46	1	NaN	0	226	327	NaN	0.75	1225.52991006523	k	NaN	2	NaN	327
27	2	47	0	0.25	0	227	320	13	0.75	1473.14164880663	k	0	2	2	227
27	2	48	1	NaN	0	228	328	NaN	0.75	1632.86282587796	k	NaN	2	NaN	228
27	2	49	0	0.75	0	229	321	14	0.5	1585.08593775332	j	0	1	1	229
27	2	50	0	0.25	0	230	220	10	0.75	1594.10797525197	k	0	2	1	230
27	2	51	0	0.5	0	231	217	14	0.25	1890.34818392247	k	0	2	1	231
27	2	52	1	NaN	0	232	329	NaN	0.75	1417.67463181168	j	NaN	1	NaN	232
27	2	53	0	0.25	0	233	218	15	0	1512.97242473811	k	0	2	2	233
27	2	54	1	NaN	0	234	330	NaN	0.25	1543.70685480535	k	NaN	2	NaN	330
27	2	55	0	0.5	0	235	223	12	1	1833.29498488456	k	0	2	2	235
27	2	56	1	NaN	0	236	331	NaN	1	1744.9103416875	k	NaN	2	NaN	236
27	2	57	0	0	0	237	224	13	0.75	1295.99254112691	j	0	1	2	237
27	2	58	0	0.75	0	238	327	12	0.25	1695.96145581454	k	0	2	2	238
27	2	59	1	NaN	0	239	332	NaN	0.5	1454.71992716193	j	NaN	1	NaN	239
27	2	60	1	NaN	0	240	333	NaN	0	1380.34006301314	j	NaN	1	NaN	240
27	2	61	1	NaN	0	241	334	NaN	1	1244.01639122516	k	NaN	2	NaN	241
27	2	62	1	NaN	0	242	335	NaN	1	1427.38683708012	j	NaN	1	NaN	335
27	2	63	0	0.75	0	243	228	15	0.75	1307.78985656798	j	0	1	2	243
27	2	64	1	NaN	0	244	336	NaN	0.75	1292.13709291071	k	NaN	2	NaN	244
27	2	65	0	0.75	0	245	232	13	0	1778.58773712069	k	0	2	1	245
27	2	66	0	0.25	0	246	330	12	0.5	1515.38011990488	k	0	2	2	246
27	2	67	1	NaN	0	247	337	NaN	0.75	1258.04817024618	j	NaN	1	NaN	247
27	2	68	1	NaN	0	248	338	NaN	0.5	1185.83649210632	j	NaN	1	NaN	338
27	2	69	0	1	0	249	236	13	0.5	1447.12709635496	k	0	2	2	249
27	2	70	1	NaN	0	250	339	NaN	1	1438.7839268893	k	NaN	2	NaN	339
27	2	71	0	0	0	251	240	11	0.5	2127.67134327441	k	0	2	1	251
27	2	72	0	0.5	0	252	239	13	0	1373.8168021664	j	0	1	1	252
27	2	73	1	NaN	0	253	340	NaN	1	1703.34764849395	k	NaN	2	NaN	253
27	2	74	0	0.75	0	254	244	10	0.25	1492.95619502664	j	0	1	2	254
